Achiral,Chiral A,Chiral B
848,135761,125535
859,135765,125520
855,135779,125510
859,135716,125569
827,135743,125574
844,135752,125548
874,135760,125510
842,135771,125531
859,135785,125500
824,135772,125548
915,135718,125511
883,135754,125507
879,135752,125513
805,135767,125572
849,135762,125533
865,135688,125591
886,135679,125579
890,135701,125553
800,135779,125565
865,135761,125518
835,135749,125560
860,135733,125551
847,135728,125569
873,135708,125563
914,135674,125556
831,135651,125662
924,135620,125600
869,135668,125607
834,135683,125627
871,135635,125638
844,135674,125626
877,135673,125594
836,135678,125630
832,135685,125627
888,135681,125575
800,135745,125599
879,135684,125581
749,135746,125649
978,135602,125564
835,135702,125607
842,135681,125621
870,135678,125596
935,135680,125529
864,135704,125576
840,135663,125641
847,135665,125632
865,135644,125635
903,135624,125617
822,135688,125634
839,135679,125626
811,135660,125673
824,135636,125684
839,135673,125632
888,135638,125618
813,135642,125689
923,135616,125605
872,135661,125611
825,135692,125627
853,135679,125612
828,135660,125656
902,135692,125550
839,135753,125552
804,135753,125587
869,135687,125588
877,135681,125586
870,135715,125559
857,135690,125597
873,135700,125571
910,135671,125563
860,135713,125571
828,135736,125580
852,135723,125569
908,135703,125533
855,135728,125561
832,135720,125592
936,135660,125548
901,135648,125595
912,135620,125612
892,135641,125611
856,135663,125625
828,135671,125645
798,135686,125660
849,135653,125642
847,135644,125653
835,135639,125670
865,135635,125644
854,135664,125626
855,135641,125648
817,135639,125688
780,135689,125675
787,135671,125686
821,135618,125705
804,135614,125726
862,135549,125733
867,135545,125732
855,135560,125729
846,135542,125756
907,135489,125748
797,135559,125788
818,135571,125755
828,135544,125772
806,135582,125756
789,135578,125777
824,135581,125739
778,135603,125763
